report_id,ts_code,unique_anchored_date,raw_pdf_path,pdf_sha256,original_line,date_text,date,characters_before_author,date_starts_at,title_precedes_date_on_same_line
AP202211291580655254,002568.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202211291580655254.pdf,a434023f2a27d1b8ff10b5d2d2f808c27bc7f0b0a9624ed7b0530e9482a3654b,"今年鸡尾酒,有何不一样? 2022 年 11 月 28 日",2022 年 11 月 28 日,2022-11-28,93.0,76.0,True
AP202211301580706429,600803.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202211301580706429.pdf,b419d01fac5bf9a2b85b1f759a6614520976d677f33ceae8664ca28fce4fa909,"天然气一体化龙头,波动局势中稳健发展 2022 年 11 月 30 日",2022 年 11 月 30 日,2022-11-30,100.0,83.0,True
AP202212021580751910,601318.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202212021580751910.pdf,c91b1667f125ce4e6c907c4d6aeac67040fbea4ddec0c895a1de3dbf236707d0,"棋至中盘心未改,曙光初现待时飞 2022 年 12 月 01 日",2022 年 12 月 01 日,2022-12-01,97.0,80.0,True
AP202212021580770731,601127.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202212021580770731.pdf,0fc38b2e4ce0083a1f0994aeb33f23d95743ff4fb9b3fdc28f9016b4736e5df7,"自持新能源技术+牵手华为,打造全新模式 2022 年 12 月 02 日",2022 年 12 月 02 日,2022-12-02,99.0,82.0,True
AP202212041580800922,002594.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202212041580800922.pdf,8b3957dcbd353c85cf228dba36d54afec3f9a3477861c0dd67cec4d8b132221e,"11 月销量亮眼再创新高,腾势品牌逐渐放量 2022 年 12 月 04 日",2022 年 12 月 04 日,2022-12-04,100.0,83.0,True
AP202212061580854998,002294.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202212061580854998.pdf,43bf1521a8685b31ee59e4c546cb0273f56d3f591d2455a3e9b70b2be6af4734,"深耕慢病领域,国内罕有“产品+团队”组合 2022 年 12 月 06 日",2022 年 12 月 06 日,2022-12-06,101.0,84.0,True
AP202212111580996021,601633.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202212111580996021.pdf,b0ceb4360f46422b7272fbfdbaff4bb3a6cc60420d09627fbad5d9661951a721,"11 月批发环比-13%,出口再创新高 2022 年 12 月 11 日",2022 年 12 月 11 日,2022-12-11,99.0,82.0,True
AP202212111581000220,600104.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202212111581000220.pdf,4663e0093c3ebf297d709613009f8ddef8698d6995ab88e587bede218aafe67d,"11 月批发同比-18%,出口再创新高 2022 年 12 月 11 日",2022 年 12 月 11 日,2022-12-11,99.0,82.0,True
AP202212131581046165,601238.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202212131581046165.pdf,cc61c15bb335eb03c228cea54b58a3195d3455223b384ee63aca581bc6f188d6,"集团批发环比-10%,埃安持续亮眼 2022 年 12 月 11 日",2022 年 12 月 11 日,2022-12-11,97.0,80.0,True
AP202212201581230801,002607.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202212201581230801.pdf,418ada6152ce5f87091c09c11d81364ce5aaca21f9c24aa8ecc1c1aed9aa7569,"负债压力缓解,期待疫后加速经营提振 2022 年 12 月 20 日",2022 年 12 月 20 日,2022-12-20,96.0,79.0,True
AP202212301581520864,600519.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202212301581520864.pdf,48b42250e647c927f0a7e7bc59623b8fc77b814236574a185c59646b4eaf41d8,2022 年度生产经营情况简评 2022 年 12 月 30 日,2022 年 12 月 30 日,2022-12-30,96.0,79.0,True
AP202212301581536632,000858.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202212301581536632.pdf,1de0cfdf629f6a7eb8b583dfda6f95359f6d057e1f45707f19adc978eda2fefa,"动销显韧性,期待来年提质高效发展 2022 年 12 月 30 日",2022 年 12 月 30 日,2022-12-30,96.0,79.0,True
AP202212301581537808,600809.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202212301581537808.pdf,162777c4e26980d83c344bad98ab3cf26996fdcd876be1125f94ade1ac687165,"直面挑战,实现高质发展 2022 年 12 月 30 日",2022 年 12 月 30 日,2022-12-30,92.0,75.0,True
AP202212301581538532,603369.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202212301581538532.pdf,c87e3d6db9d19fba95df88fbb7f01565e6d42eaf2eaf855fb9777f544a12caa6,"冲刺百亿,士气昂然 2022 年 12 月 30 日",2022 年 12 月 30 日,2022-12-30,89.0,72.0,True
AP202301071581773952,601238.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202301071581773952.pdf,35af55f859ce119d835513cd9692797465f3b0f38e1ff254342c558693aa4dfa,"集团批发环比+8%,自主表现较佳 2023 年 01 月 06 日",2023 年 01 月 06 日,2023-01-06,96.0,79.0,True
AP202301091581824998,600104.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202301091581824998.pdf,97eb446c4c9c5fd60581bd1a5c23588a0c0e0aa0c06f1b79d6747787c6ccb000,"12 月批发环比+9%,出口创历史新高 2023 年 01 月 09 日",2023 年 01 月 09 日,2023-01-09,99.0,82.0,True
AP202301151582014587,600009.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202301151582014587.pdf,886126736785dd966f5a9991d9e95d0015a97e56e6b1f65ebf7709f4a1b37e2a,"收购免税资产股权,流量价值兑现度提升 2023 年 01 月 14 日",2023 年 01 月 14 日,2023-01-14,99.0,82.0,True
AP202301191582149904,000776.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202301191582149904.pdf,a680fd75eb55e939abe6d7e031ec4b080c74b687106d93089829c5216fcfca37,"驾乘财富管理东风,重整旗鼓蓄势待发 2023 年 01 月 18 日",2023 年 01 月 18 日,2023-01-18,99.0,82.0,True
AP202301201582226794,300274.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202301201582226794.pdf,408b80e8660bfbcab0d7d011d86403dd8a463249115dd3f9d366339a71bd5cf8,2022 年业绩预告点评:非线性的增长 2023 年 01 月 20 日,2023 年 01 月 20 日,2023-01-20,100.0,83.0,True
AP202301211582260357,300750.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202301211582260357.pdf,00f20f0c40c0fc69fc42473bd062af2c1cb9f35a3a41dfd3997bac422ad6c1f8,"全球电池王者风范尽显,动力储能引领星辰大海 2023 年 01 月 21 日",2023 年 01 月 21 日,2023-01-21,101.0,84.0,True
AP202302021582649624,002594.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202302021582649624.pdf,eb7394b2d0873ebf62b921fc5699471acba133f1f32b63712f361d2282019e3d,"1 月销量同比增长,腾势销量环比向上 2023 年 02 月 02 日",2023 年 02 月 02 日,2023-02-02,97.0,80.0,True
AP202302081582876356,601633.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202302081582876356.pdf,4cfbe3b66a7b8a5d0debe1ee879353ed3e227a35b498786653572051bbdba521,"1 月出口同比+25%,终端渠道持续去库 2023 年 02 月 08 日",2023 年 02 月 08 日,2023-02-08,100.0,83.0,True
AP202302121583061826,600104.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202302121583061826.pdf,dbdac3c2aed34d38251d20ec60a1b26b8177a131cbeebf57e3856aaa99c02e02,"1 月批发环比-56%,自主+出口表现亮眼 2023 年 02 月 12 日",2023 年 02 月 12 日,2023-02-12,101.0,84.0,True
AP202302121583062082,601238.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202302121583062082.pdf,750ea607ff7afa4080c65b108f97d025d2b06d53e1206e84bc77d3660e28fb54,"集团批发环比-29%,广丰环比表现较佳 2023 年 02 月 12 日",2023 年 02 月 12 日,2023-02-12,99.0,82.0,True
AP202302161583233328,000301.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202302161583233328.pdf,15953d6fe68d9cde7e78f37ad825ac6ee8e574817369734b0208a6ebff3ea00a,"22 年盈利承压,大炼化+新材料高速布局 2023 年 02 月 16 日",2023 年 02 月 16 日,2023-02-16,102.0,85.0,True
AP202302161583260423,000703.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202302161583260423.pdf,3195e29e536216f628748fae1512a94fb223985fd93a2e59c437797a304da22c,"业绩承压,文莱项目再起航 2023 年 02 月 16 日",2023 年 02 月 16 日,2023-02-16,94.0,77.0,True
AP202302171583286748,300014.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202302171583286748.pdf,68ca5cceccf2edf258a995f68c4a39552be0a65bc6be8ba6e872034fae9385df,"股权激励方案落地,收入目标翻倍增长 2023 年 02 月 17 日",2023 年 02 月 17 日,2023-02-17,96.0,79.0,True
AP202302171583302914,601808.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202302171583302914.pdf,01ebcc8751a74476c7717a35010edaacb17470626438c2a33a10b82a6be72a8e,"油服回暖拉动业绩高增,盈利空间可期 2023 年 02 月 17 日",2023 年 02 月 17 日,2023-02-17,98.0,81.0,True
AP202302171583303536,600938.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202302171583303536.pdf,1afa798c1f0d1f88de23956906062bf00c3ecd54390c6eafdc2ac6bd6dea0cce,"22 年业绩腾飞,增储上产前景广阔 2023 年 02 月 17 日",2023 年 02 月 17 日,2023-02-17,100.0,83.0,True
AP202302171583304838,601601.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202302171583304838.pdf,cb0fca53c95fd97b207925661d613b12fe914d29dc62cf587a29b40957715885,"保险行业转型标杆,领奏价值复苏号角 2023 年 02 月 17 日",2023 年 02 月 17 日,2023-02-17,99.0,82.0,True
AP202302221583569163,601633.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202302221583569163.pdf,c4cb504be79ccf333840af659c822213d584fb6b004845ecc29afcae76a213d1,看好新能源转型!哈弗新能源核心增量! 2023 年 02 月 22 日,2023 年 02 月 22 日,2023-02-22,99.0,82.0,True
AP202303011583931932,300979.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202303011583931932.pdf,71d4f1d6ef2e542d981488934c4ebf712d4b7470eb5d8fa70b8f353255cf72ab,23Q2 拐点 2023 年 03 月 01 日,2023 年 03 月 01 日,2023-03-01,114.0,97.0,True
AP202303021583955412,002594.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202303021583955412.pdf,9c95e195c955cbca83056b7c2d2a770c4a3dcd913d6b015a5bafe0f3ad66617c,"2 月销量显著恢复,出口再创新高 2023 年 03 月 02 日",2023 年 03 月 02 日,2023-03-02,95.0,78.0,True
AP202303051584052398,002459.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202303051584052398.pdf,e6c73aace46c971677dca7d962622783c91b63c67588f49c6d813bf80d0e20ec,"深修内功的一体化龙头,N 型时代再度加码 2023 年 03 月 05 日",2023 年 03 月 05 日,2023-03-05,102.0,85.0,True
AP202303081584121009,600176.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202303081584121009.pdf,1f446807d1d28685bcaa02807db54214cf61f1eae2e9260166cb6996ca9593bd,"成本优势筑基石,技术升级拓市场 2023 年 03 月 08 日",2023 年 03 月 08 日,2023-03-08,97.0,80.0,True
AP202303091584145392,002129.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202303091584145392.pdf,b5c6ce958b89aab894abcbd79b01406541e42bbd40d7d84f2d374457c54ca139,"龙头无畏周期,潮退方显英雄 2023 年 03 月 09 日",2023 年 03 月 09 日,2023-03-09,97.0,80.0,True
AP202303091584147312,601238.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202303091584147312.pdf,bb0a5aadba138c527594c8c08e24a5ddd520aaa67368831fa85e5382f2a923de,"集团整体 2 月批发环比+10%,埃安创新高 2023 年 03 月 09 日",2023 年 03 月 09 日,2023-03-09,102.0,85.0,True
AP202303101584161987,600104.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202303101584161987.pdf,7008fd1bc0bd44b0a53cb6a9e151a9c52fccd500667681d0287e094dc4666f62,"2 月批发环比+27%,出口表现亮眼 2023 年 03 月 09 日",2023 年 03 月 09 日,2023-03-09,98.0,81.0,True
AP202303111584205769,601318.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202303111584205769.pdf,6ff4681e270b12fcad332cff40cbdebe826a8ce7a38720babb48c15de0ca5072,新银保团队:抒写寿险转型与零售财富和谐乐章 2023 年 03 月 11 日,2023 年 03 月 11 日,2023-03-11,102.0,85.0,True
AP202303161584299715,601318.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202303161584299715.pdf,86e6010c7ecaea0d90823c0cdddcaee74bd0504023811e0c66a8df0f5a3a9e15,2022 年年报点评:稳健的分红增速彰显韧性 2023 年 03 月 15 日,2023 年 03 月 15 日,2023-03-15,103.0,86.0,True
AP202303201584400519,600028.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202303201584400519.pdf,69c51a9702c33886d3cf2a11bc518797f2c025f5f971046ef38993e5d6e25ed5,"业绩弹性+央企估值修复,中石化迎良机 2023 年 03 月 20 日",2023 年 03 月 20 日,2023-03-20,101.0,84.0,True
AP202303231584501117,600176.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202303231584501117.pdf,1e14bdfb748a4ae6c1b1717b66bb531584eed19ace46469c50542569fe764dd3,"2022 年年报点评:景气筑底,蓄势向上 2023 年 03 月 23 日",2023 年 03 月 23 日,2023-03-23,101.0,84.0,True
AP202303271584566859,601601.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202303271584566859.pdf,acd5a8dd4337a467a5b050f78a4a865e0813246a792f56a6f80645dd06f58b61,"2022 年报点评:价值显拐点,分红有韧性 2023 年 03 月 26 日",2023 年 03 月 26 日,2023-03-26,102.0,85.0,True
AP202303291584665910,601628.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202303291584665910.pdf,3b37c889468244118558b08eeaa5a91b1d2488c4a2ee9e63c41aeb66cf715f2c,"2022 年年报点评:投资拖累业绩,分红好于预期 2023 年 03 月 29 日",2023 年 03 月 29 日,2023-03-29,105.0,88.0,True
AP202303311584757992,601799.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202303311584757992.pdf,8beadd20f96e6032c8920844ef45cf63ce011876b99e6367b72eaee0b840c9bf,"2022 年年报点评:Q4 业绩暂时承压,看好公司长期成长 2023 年 03 月 30 日",2023 年 03 月 30 日,2023-03-30,111.0,94.0,True
AP202304031585038340,002594.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202304031585038340.pdf,591c755a3b16cc15fd74dcb8cfcb3e614f8b6747b18e322b66ed4454e70b0af1,"3 月销量同比高增,腾势持续强劲增长 2023 年 04 月 03 日",2023 年 04 月 03 日,2023-04-03,97.0,80.0,True
AP202304051585166798,601857.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202304051585166798.pdf,7fb0e7f64631005cdec75e1af125ea587ccca5c3fabf2389c4675f28912c6e87,"央企估值修复进行时,油气航母乘风起 2023 年 04 月 05 日",2023 年 04 月 05 日,2023-04-05,100.0,83.0,True
AP202304061585202338,601238.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202304061585202338.pdf,1c9ad611f3e4613c7f36d97dfed0edf767c37497df8d995a81b3d021c9e3651a,"集团整体 3 月批发环比+44%,埃安创新高 2023 年 04 月 06 日",2023 年 04 月 06 日,2023-04-06,102.0,85.0,True
AP202304091585242345,600104.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202304091585242345.pdf,b3858aa0487ded352a20b14c88e1f30afecf6bfcb22cfdeaeff450597601d805,"3 月批发环比+17%,自主+出口表现亮眼 2023 年 04 月 09 日",2023 年 04 月 09 日,2023-04-09,101.0,84.0,True
AP202304111585322402,002463.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202304111585322402.pdf,8c71f63e5a8220cea371327a57647e71cea7be03467b582e81b7ef25ed296074,AI 算力浪潮下数通业务量价齐升 2023 年 04 月 11 日,2023 年 04 月 11 日,2023-04-11,94.0,77.0,True
AP202304141585449399,300251.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202304141585449399.pdf,bc74f6ea58468e1e7c42a4b45f2e24f753ff3db5147b0eb037646296df1d67ac,"动画电影龙头,AI 时代价值重估 2023 年 04 月 14 日",2023 年 04 月 14 日,2023-04-14,98.0,81.0,True
AP202304181585535464,000725.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202304181585535464.pdf,0ba2c62d71cf3da0917f375873376db2ae95151fe3005b962b64c38ed53cbeb9,全球面板龙头有望率先受益行业反转 2023 年 04 月 18 日,2023 年 04 月 18 日,2023-04-18,97.0,80.0,True
AP202304181585557782,300803.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202304181585557782.pdf,39b01d742834c4da9986ec710dc511355562e6146d60f93103ba6127a262bc37,"金融科技驱动财富管理,看好公司长期潜力 2023 年 04 月 18 日",2023 年 04 月 18 日,2023-04-18,100.0,83.0,True
AP202304201585612709,600547.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202304201585612709.pdf,3af03df0405951079f922288b3077da9c95ceffeade82a1855c72402a97fadc2,"黄金龙头,量价齐升 2023 年 04 月 20 日",2023 年 04 月 20 日,2023-04-20,90.0,73.0,True
AP202304201585612963,600489.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202304201585612963.pdf,cac6f45156318558c248d8bee8d6e5e240bb3c9165fc650bb4deed8ddf7aef2d,低估的黄金央企 2023 年 04 月 20 日,2023 年 04 月 20 日,2023-04-20,88.0,71.0,True
AP202304221585716050,601800.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202304221585716050.pdf,d21d0cc2a9c1866a79ec95d8e18536d223da96af1de84cde03b1175227651dd8,"交融天下,共建新业 2023 年 04 月 22 日",2023 年 04 月 22 日,2023-04-22,91.0,74.0,True
AP202304221585716085,600176.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202304221585716085.pdf,cc457f606ac5cbdf0f469336a82b2ff06cabee6f1dd812095ad264134f238a1d,"2023 年一季报点评:业绩筑底,厚积薄发 2023 年 04 月 22 日",2023 年 04 月 22 日,2023-04-22,102.0,85.0,True
AP202304231585716978,300979.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202304231585716978.pdf,8ef7017040c65bbac2a08d6a2607bb12ebb830cf068729385d50aba0de86b1ea,健增长可期 2023 年 04 月 22 日,2023 年 04 月 22 日,2023-04-22,111.0,94.0,True
AP202304271585940204,600066.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202304271585940204.pdf,2c37ab1c05dacbf6f2e9909bc0f3a6f24cd14c1105190ffa134e6fcad4d74f7c,"国外国内共振,“一带一路”典范 2023 年 04 月 27 日",2023 年 04 月 27 日,2023-04-27,96.0,79.0,True
AP202304281586099707,688981.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202304281586099707.pdf,9cbe8db3d11022c8ec5329b1147257f34658a23c905ea860daa3832a2bf934f1,"晶圆代工龙头,产能扩张与技术追赶并举 2023 年 04 月 28 日",2023 年 04 月 28 日,2023-04-28,99.0,82.0,True
AP202304291586112627,600398.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202304291586112627.pdf,9d287434baadf3d1a53e3d7d2bc68800db8bdea2b1b090f99c15064566bb055a,"23Q1 率先回暖,男装龙头复苏可期 2023 年 04 月 28 日",2023 年 04 月 28 日,2023-04-28,132.0,115.0,True
AP202305031586215687,601933.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202305031586215687.pdf,75aa5803c91a35daa387d64063ac38c0e9b301ee5e8f40098fc7a71d39029964,"期,优化门店结构改善经营效率 2023 年 05 月 02 日",2023 年 05 月 02 日,2023-05-02,123.0,106.0,True
AP202305041586245448,002594.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202305041586245448.pdf,0461a827d60d6f1ce15a1a55b9dcf657cbb4348b3b8c2364007aa6cdb7a7beed,"4 月销量同比高增,腾势品牌持续增长 2023 年 05 月 04 日",2023 年 05 月 04 日,2023-05-04,97.0,80.0,True
AP202305051586292549,600066.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202305051586292549.pdf,323455999335c57b1ae7c1eb4037625019b5b5e1762219948b485d8e739ab18b,"4 月产销同环比继续向好,重点推荐! 2023 年 05 月 05 日",2023 年 05 月 05 日,2023-05-05,98.0,81.0,True
AP202305061586336495,000725.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202305061586336495.pdf,ace49f6be4304fa6be0a553131b92601473a85dfbcc070d97954ed373c799659,"2023Q1 点评:业绩逐季好转,静待需求回暖 2023 年 05 月 06 日",2023 年 05 月 06 日,2023-05-06,103.0,86.0,True
AP202305071586347088,000807.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202305071586347088.pdf,1754d2aafcbfbfa82374f745a3fa37c15ff2b4529d2fe319e85a2ff86ed8bc55,高弹性水电铝龙头 2023 年 05 月 07 日,2023 年 05 月 07 日,2023-05-07,90.0,73.0,True
AP202305091586388292,600104.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202305091586388292.pdf,e1d455bb349e66b3047f366ab2916828d8e021666068958a8f61d061a75949f6,"4 月批发环比+6%,合资环比改善 2023 年 05 月 09 日",2023 年 05 月 09 日,2023-05-09,97.0,80.0,True
AP202305091586396336,601238.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202305091586396336.pdf,09155d4691532389ff347cf88b72a60e3597a7a90b177cf3ad795c30e4bfb9da,"集团整体 4 月批发环比-24%,埃安创新高 2023 年 05 月 09 日",2023 年 05 月 09 日,2023-05-09,102.0,85.0,True
AP202305101586437030,000338.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202305101586437030.pdf,4cff51cc023ce47b77aa8ee9d8eb2cf8ea215bfd4546c6f3698d40401a1724c1,"深耕主业谋发展,产业整合集大成 2023 年 05 月 10 日",2023 年 05 月 10 日,2023-05-10,98.0,81.0,True
AP202305101586469797,002648.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202305101586469797.pdf,98f4c9a82e24387c65759af27fd077486f644312d8aeca3b61b3768459b4861a,"C2&C3 景气修复,新材料业务成长提速 2023 年 05 月 10 日",2023 年 05 月 10 日,2023-05-10,102.0,85.0,True
AP202305111586474609,000625.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202305111586474609.pdf,d28b81a5e50c16c848a26f883212d25ca0c952b002b5680caa0809e6c73a74d3,"4 月产批同比高增,出口持续突破 2023 年 05 月 10 日",2023 年 05 月 10 日,2023-05-10,96.0,79.0,True
AP202305181586741486,300413.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202305181586741486.pdf,688554a87dc218b47144bab8edb2ebbda76e3ad353f3c7a477539b73330e4f0a,"事件点评:视频行业回暖,科技赋能成长 2023 年 05 月 18 日",2023 年 05 月 18 日,2023-05-18,99.0,82.0,True
AP202305191586975634,600754.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202305191586975634.pdf,08281e0a6ee91fd89597272f0a6d9462615cf4ba6fa1fa645d83d6107ab88d53,"出行修复迎景气周期,酒店龙头踏扩张之路 2023 年 05 月 19 日",2023 年 05 月 19 日,2023-05-19,101.0,84.0,True
AP202305261587289143,002371.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202305261587289143.pdf,59a25997bcf223f995b52949bdb96d68d017101366d4119f252cca0f27ef7e48,"半导体设备平台型公司,受益国产替代加速 2023 年 05 月 26 日",2023 年 05 月 26 日,2023-05-26,100.0,83.0,True
AP202305261587291374,601186.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202305261587291374.pdf,5ae0b1ea1ed1ce18e33748b39f298bf7b9e9558728f8e1b360b3b5b46ab7f9da,"“投建营”一体化发展,新兴产业加快拓展 2023 年 05 月 26 日",2023 年 05 月 26 日,2023-05-26,101.0,84.0,True
AP202306021588571486,002594.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202306021588571486.pdf,1f26311abe602f6fbfb6361649427ec374351af702b6411711782f0ce150a11f,"5 月销量亮眼创历史新高,腾势持续上量 2023 年 06 月 02 日",2023 年 06 月 02 日,2023-06-02,98.0,81.0,True
AP202306061590432621,600066.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202306061590432621.pdf,b120107579c9487ebb93669c7b881fba9144c905a4d37913956b6f1226d9e66e,"5 月产销同环比继续向好,重点推荐! 2023 年 06 月 05 日",2023 年 06 月 05 日,2023-06-05,98.0,81.0,True
AP202306091590631172,600104.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202306091590631172.pdf,851b99a249e6e162b70c52b2960e8ec25d9ac6eb07dcc3e73a8b815dbb9dd9dd,"5 月批发环比+7%,出口持续亮眼 2023 年 06 月 09 日",2023 年 06 月 09 日,2023-06-09,97.0,80.0,True
AP202306151590963681,600519.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202306151590963681.pdf,9f6fb797a98fab4a8b70078e59b988cf14819dd6b55e816003837ac3d82b1d9c,"2022 年股东大会点评:让美更融,稳健前行 2023 年 06 月 15 日",2023 年 06 月 15 日,2023-06-15,103.0,86.0,True
AP202306151590979116,600031.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202306151590979116.pdf,662fb7f26850e79eb988bcc2cc1445002489cab352225bf486196bbcf2e482ef,"拟推出员工持股计划,彰显成长信心 2023 年 06 月 15 日",2023 年 06 月 15 日,2023-06-15,97.0,80.0,True
AP202306151591009741,300418.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202306151591009741.pdf,5c2918c9b6552d6cbbce6886dee368461bfc12bb85238898b07a44a47a35144c,"高效收购奇点智源,全球领先 AGI 平台启航 2023 年 06 月 15 日",2023 年 06 月 15 日,2023-06-15,103.0,86.0,True
AP202306191591058997,002648.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202306191591058997.pdf,54e8178ea09373c2baa9ec2cabd0f6c77fbd4749a1ff072de5afe119729c8b5f,"α-烯烃第一梯队,高端聚烯烃布局有望提速 2023 年 06 月 19 日",2023 年 06 月 19 日,2023-06-19,101.0,84.0,True
AP202306191591066433,601390.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202306191591066433.pdf,b72d9d8c9bb7573fb366ef12cf6fbbb86e1df8c1444261c200fd28149a1a7f56,"坚持高质量发展,第二曲线业务成长快速 2023 年 06 月 19 日",2023 年 06 月 19 日,2023-06-19,100.0,83.0,True
AP202306251591284295,688036.SH,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202306251591284295.pdf,d11f71428103bd7a47068a1ab26c42cf22e38a7af2affe3aaab7e55fb9449b5a,"手机业务稳定增长,新业务打开成长空间 2023 年 06 月 25 日",2023 年 06 月 25 日,2023-06-25,100.0,83.0,True
AP202306261591412981,002600.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202306261591412981.pdf,b0963be976799243b4a6f54c2d8376b4073db702b64976e09d4bbd26db0e5962,"精密智造龙头企业,拓展新兴优质赛道 2023 年 06 月 26 日",2023 年 06 月 26 日,2023-06-26,110.0,93.0,True
AP202307031592004577,002594.SZ,True,data/raw/510300_forward_eps_soochow_originals_v1/AP202307031592004577.pdf,6109118f5bdf4fff1417c04bc6a95ca2b98e15ca56260dd4a56322d5e827c158,"6 月销量再创新高,腾势推动品牌高端化发展 2023 年 07 月 03 日",2023 年 07 月 03 日,2023-07-03,100.0,83.0,True
